Code,Description,Type,TypeLabel
9441,leather measurer - hide and pelt processing ,19,All examples
9441,leather polisher - hide and pelt processing ,19,All examples
9441,leather sander - hide and pelt processing ,19,All examples
9441,leather shaver - hide and pelt processing ,19,All examples
9441,leather stainer - hide and pelt processing ,19,All examples
9441,leather stretcher - hide and pelt processing ,19,All examples
9441,leather tanner ,19,All examples
9441,limer - hide and pelt processing ,19,All examples
9441,line spooler ,19,All examples
9441,loom-winder tender ,19,All examples
9441,lusterer - textile manufacturing ,19,All examples
9441,machine flesher - hide and pelt processing ,19,All examples
9441,machine operator - hide and pelt processing ,19,All examples
9441,machine operator - textile fibre and yarn preparation ,19,All examples
9441,mangler tender - textile manufacturing ,19,All examples
9441,measuring machine tender - hide and pelt processing ,19,All examples
9441,mercerizer - textile manufacturing ,19,All examples
9441,mercerizer machine operator - textile manufacturing ,19,All examples
9441,napper - textile manufacturing ,19,All examples
9441,napper operator - textile manufacturing ,19,All examples
9441,napper tender - textile manufacturing ,19,All examples
9441,naps teaseller - textile manufacturing ,19,All examples
9441,neutralizer - textile manufacturing ,19,All examples
9441,open-end spinner - textile manufacturing ,19,All examples
9441,opener tender - textiles ,19,All examples
9441,opening and blending operator ,19,All examples
9441,"operator, bleaching range - textile manufacturing ",19,All examples
9441,"operator, dye-range - textile manufacturing ",19,All examples
9441,padder tender - textile manufacturing ,19,All examples
9441,padding machine tender - textile manufacturing ,19,All examples
9441,pad-extractor tender - textile manufacturing ,19,All examples
9441,pelt dresser ,19,All examples
9441,pelt dyer - hide and pelt processing ,19,All examples
9441,pelt processing worker ,19,All examples
9441,pelt shearer ,19,All examples
9441,pelt stretcher - hide and pelt processing ,19,All examples
9441,picker - textile manufacturing ,19,All examples
9441,picker tender - textile manufacturing ,19,All examples
9441,picking machine operator - textile manufacturing ,19,All examples
9441,picking machine tender - textile manufacturing ,19,All examples
9441,pickler - hide and pelt processing ,19,All examples
9441,pile fabric finisher ,19,All examples
9441,pile-finishing machine tender - textile manufacturing ,19,All examples
9441,pleater - textile manufacturing ,19,All examples
9441,poler - textile manufacturing ,19,All examples
9441,polisher - textile fibre ,19,All examples
9441,prepared hide and pelt dresser ,19,All examples
9441,presser and threader - textile manufacturing ,19,All examples
9441,presser-threader - textile manufacturing ,19,All examples
9441,printing machine operator - textile manufacturing ,19,All examples
9441,printing operator - textile manufacturing ,19,All examples
9441,quill winder - textile manufacturing ,19,All examples
9441,quiller - textile manufacturing ,19,All examples
9441,"quilling machine tender, automatic - textile manufacturing ",19,All examples
9441,raw stock dryer - textile manufacturing ,19,All examples
9441,raw stock dyer - textile manufacturing ,19,All examples
9441,rebeamer - textile manufacturing ,19,All examples
9441,redraw operator - textile manufacturing ,19,All examples
9441,reel tender - textile manufacturing ,19,All examples
9441,reel winder - textile manufacturing ,19,All examples
9441,reeler - textile manufacturing ,19,All examples
9441,reeling machine operator - textile manufacturing ,19,All examples
9441,respooler - textile manufacturing ,19,All examples
9441,rewarper - textile manufacturing ,19,All examples
9441,rewinder - textile manufacturing ,19,All examples
9441,ring frame operator - textile manufacturing ,19,All examples
9441,ring spinner - textile manufacturing ,19,All examples
9441,rinser - textile manufacturing ,19,All examples
9441,roller machine tender - tannery ,19,All examples
9441,roller printer - textile manufacturing ,19,All examples
9441,rope coiler ,19,All examples
9441,rotogravure press operator - textile manufacturing ,19,All examples
9441,rover - textile manufacturing ,19,All examples
9441,roving frame tender - textile manufacturing ,19,All examples
9441,roving machine operator - textile manufacturing ,19,All examples
9441,rubber and vinyl coater operator - textile manufacturing ,19,All examples
9441,rubber-coating and vinyl-coating machine operator - textile manufacturing ,19,All examples
9441,rug setter - textile manufacturing ,19,All examples
9441,rug-coating machine operator ,19,All examples
9441,rug-yarn-setting machine operator - textile manufacturing ,19,All examples
9441,sample printer - textile manufacturing ,19,All examples
9441,saturator - textile manufacturing ,19,All examples
9441,scouring machine operator ,19,All examples
9441,scray machine feeder ,19,All examples
9441,"screen printer, hand - textile manufacturing ",19,All examples
9441,screen printing operator - textile manufacturing ,19,All examples
9441,screen-printing machine operator - textile manufacturing ,19,All examples
9441,scudder - hide and pelt processing ,19,All examples
9441,shaving machine tender - hide and pelt processing ,19,All examples
9441,shearing machine tender ,19,All examples
9441,shearing machine tender - textile manufacturing ,19,All examples
9441,shrinking machine operator - textile manufacturing ,19,All examples
9441,silk-screen printing machine operator - textile manufacturing ,19,All examples
9441,singeing and boiling machine tender - textile manufacturing ,19,All examples
9441,size maker - textile manufacturing ,19,All examples
9441,sizing machine tender - textiles ,19,All examples
9441,skein spooler - textile manufacturing ,19,All examples
9441,skein winder - textile manufacturing ,19,All examples
9441,skeiner - textile manufacturing ,19,All examples
9441,slasher - textile manufacturing ,19,All examples
9441,slasher operator - textile manufacturing ,19,All examples
9441,sliver lapper - textile manufacturing ,19,All examples
9441,slubber tender - textile manufacturing ,19,All examples
9441,"slubber, hand ",19,All examples
9441,spinner - textile manufacturing ,19,All examples
9441,spinning frame tender - textile manufacturing ,19,All examples
9441,spinning machine operator - textile manufacturing ,19,All examples
9441,spinning machine tender - textile manufacturing ,19,All examples
9441,spinning operator - textile manufacturing ,19,All examples
9441,splicing machine tender - textile manufacturing ,19,All examples
9441,splitter - hide and pelt processing ,19,All examples
9441,sponge-range operator - textile manufacturing ,19,All examples
9441,spool winder - textile manufacturing ,19,All examples
9441,spooler - textile manufacturing ,19,All examples
9441,"spooler operator, automatic - textile manufacturing ",19,All examples
9441,spooling machine tender - textile manufacturing ,19,All examples
9441,spray-coating machine tender - textile manufacturing ,19,All examples
9441,spraying machine tender - textile manufacturing ,19,All examples
9441,spun yarn doubler - textile manufacturing ,19,All examples
9441,staple cutter - textile manufacturing ,19,All examples
9441,staple processing machine tender - textile manufacturing ,19,All examples
9441,steam cabinet operator - textile manufacturing ,19,All examples
9441,steam sponger - textile manufacturing ,19,All examples
9441,steamer tender - textile manufacturing ,19,All examples
9441,stender tender ,19,All examples
9441,stock mixer - textile manufacturing ,19,All examples
9441,strand-forming machine tender - textile manufacturing ,19,All examples
9441,stretching machine operator - hide and pelt processing ,19,All examples
9441,stretching machine tender - textile fibre ,19,All examples
9441,stretching machine tender - textile manufacturing ,19,All examples
9441,strike-off machine tender - textile manufacturing ,19,All examples
9441,super-draft tender ,19,All examples
9441,tanner - hide and pelt processing ,19,All examples
9441,tannery vatman/woman ,19,All examples
9441,tanning solution preparer ,19,All examples
9441,tape-folding machine tender ,19,All examples
9441,tar machine tender - textile manufacturing ,19,All examples
9441,tension drying machine tender - textile manufacturing ,19,All examples
9441,tenter machine tender ,19,All examples
9441,tenter machine tender - textile manufacturing ,19,All examples
9441,tenterframe tender ,19,All examples
9441,textile colourist ,19,All examples
9441,textile dyer ,19,All examples
9441,textile fleecer - textile manufacturing ,19,All examples
9441,textile napper - textile manufacturing ,19,All examples
9441,textile printer ,19,All examples
9441,textile product bleacher ,19,All examples
9441,textile spinner ,19,All examples
9441,textile washer ,19,All examples
9441,textile wringer ,19,All examples
9441,textile-dyeing and finishing machine operator ,19,All examples
9441,textile-twisting-frame operator ,19,All examples
9441,texturing machine tender - textile manufacturing ,19,All examples
9441,thread doubler ,19,All examples
9441,thread spinner ,19,All examples
9441,thread spooler ,19,All examples
9441,thread winder ,19,All examples
9441,top dyer - textile manufacturing ,19,All examples
9441,tumbler tender - textile manufacturing ,19,All examples
9441,twine dyer ,19,All examples
9441,twine maker ,19,All examples
9441,twine-cropping machine tender ,19,All examples
9441,twine-shearing machine tender ,19,All examples
9441,twister operator - textile manufacturing ,19,All examples
9441,twister tender - textile manufacturing ,19,All examples
9441,twisting frame operator - textile manufacturing ,19,All examples
9441,twisting operator - textile manufacturing ,19,All examples
9441,uptwister operator - textile manufacturing ,19,All examples
9441,uptwister tender - textile manufacturing ,19,All examples
9441,warp beamer - textile manufacturing ,19,All examples
9441,warp dresser - textile manufacturing ,19,All examples
9441,warp end dresser - textile manufacturing ,19,All examples
9441,warp end dyer - textile manufacturing ,19,All examples
9441,warp spinner - textile manufacturing ,19,All examples
9441,warp twister tender - textile manufacturing ,19,All examples
9441,warper - textile manufacturing ,19,All examples
9441,warper operator - textile manufacturing ,19,All examples
9441,"warper tender, automatic - textiles manufacturing ",19,All examples
9441,warping operator - textile manufacturing ,19,All examples
9441,washing machine tender - textile manufacturing ,19,All examples
